superkingdom	kingdom	phylum	order	class	family	genus	species	06-mergeLCA//A0_2	06-mergeLCA//B0_2	06-mergeLCA//C0_2	06-mergeLCA//A1_2	06-mergeLCA//B1_2	06-mergeLCA//C1_2	06-mergeLCA//A5_0	06-mergeLCA//B5_0	06-mergeLCA//C5_0	06-mergeLCA//A8_0	06-mergeLCA//B8_0	06-mergeLCA//C8_0	06-mergeLCA//GP_1	06-mergeLCA//GP_2	06-mergeLCA//GP_3
Bacteria	NA	Actinobacteria	Micrococcales	Actinobacteria	Microbacteriaceae	Salinibacterium	Salinibacterium sp. UTAS2018	0	2	0	2	2	4	1	2	2	2	3	2	0	1	0
Bacteria	NA	Actinobacteria	Micrococcales	Actinobacteria	Microbacteriaceae	NA	Chitinimonas sp. R3-44	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0
Bacteria	NA	Actinobacteria	Micrococcales	Actinobacteria	Microbacteriaceae	NA	NA	28	16	15	6	4	7	6	5	6	6	5	8	28	15	26
Bacteria	NA	Actinobacteria	Micrococcales	Actinobacteria	Micrococcaceae	Arthrobacter	Arthrobacter agilis	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Bacteria	NA	Actinobacteria	Micrococcales	Actinobacteria	Micrococcaceae	Arthrobacter	Arthrobacter alpinus	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
Bacteria	NA	Actinobacteria	Micrococcales	Actinobacteria	Micrococcaceae	Arthrobacter	Arthrobacter crystallopoietes	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
Bacteria	NA	Actinobacteria	Micrococcales	Actinobacteria	Micrococcaceae	Arthrobacter	Arthrobacter dokdonellae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Bacteria	NA	Actinobacteria	Micrococcales	Actinobacteria	Micrococcaceae	Arthrobacter	Arthrobacter sp.	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Bacteria	NA	Actinobacteria	Micrococcales	Actinobacteria	Micrococcaceae	Arthrobacter	Arthrobacter sp. JBH1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Bacteria	NA	Actinobacteria	Micrococcales	Actinobacteria	Micrococcaceae	Arthrobacter	Arthrobacter sp. MN05-02	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
Bacteria	NA	Actinobacteria	Micrococcales	Actinobacteria	Micrococcaceae	Arthrobacter	NA	1	0	0	0	0	0	1	0	0	0	0	5	0	0	0
Bacteria	NA	Actinobacteria	Micrococcales	Actinobacteria	Micrococcaceae	Auritidibacter	Auritidibacter sp. NML130574	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Bacteria	NA	Actinobacteria	Micrococcales	Actinobacteria	Micrococcaceae	Citricoccus	NA	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Bacteria	NA	Actinobacteria	Micrococcales	Actinobacteria	Micrococcaceae	Glutamicibacter	Glutamicibacter arilaitensis	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Bacteria	NA	Actinobacteria	Micrococcales	Actinobacteria	Micrococcaceae	Glutamicibacter	NA	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Bacteria	NA	Actinobacteria	Micrococcales	Actinobacteria	Micrococcaceae	Kocuria	Kocuria flava	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
Bacteria	NA	Actinobacteria	Micrococcales	Actinobacteria	Micrococcaceae	Kocuria	Kocuria indica	3	1	4	1	1	1	5	0	1	1	1	0	0	2	0
Bacteria	NA	Actinobacteria	Micrococcales	Actinobacteria	Micrococcaceae	Kocuria	Kocuria palustris	1	1	4	8	1	1	12	2	0	1	9	0	0	0	2
Bacteria	NA	Actinobacteria	Micrococcales	Actinobacteria	Micrococcaceae	Kocuria	Kocuria rhizophila	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0
Bacteria	NA	Actinobacteria	Micrococcales	Actinobacteria	Micrococcaceae	Kocuria	Kocuria rosea	0	1	0	2	3	0	11	4	3	6	60	12	3	2	0
Bacteria	NA	Actinobacteria	Micrococcales	Actinobacteria	Micrococcaceae	Kocuria	Kocuria sp. BT304	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Bacteria	NA	Actinobacteria	Micrococcales	Actinobacteria	Micrococcaceae	Kocuria	Kocuria turfanensis	0	0	0	0	0	1	2	1	0	1	37	0	0	0	0
Bacteria	NA	Actinobacteria	Micrococcales	Actinobacteria	Micrococcaceae	Kocuria	NA	1	1	4	2	3	4	5	9	9	9	38	2	0	0	2
Bacteria	NA	Actinobacteria	Micrococcales	Actinobacteria	Micrococcaceae	Micrococcus	Micrococcus luteus	4	3	6	0	4	0	3	3	4	2	3	1	2	0	1
Bacteria	NA	Actinobacteria	Micrococcales	Actinobacteria	Micrococcaceae	Micrococcus	Micrococcus sp. A1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Bacteria	NA	Actinobacteria	Micrococcales	Actinobacteria	Micrococcaceae	Micrococcus	Micrococcus sp. KBS0714	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Bacteria	NA	Actinobacteria	Micrococcales	Actinobacteria	Micrococcaceae	Micrococcus	Micrococcus sp. V7	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Bacteria	NA	Actinobacteria	Micrococcales	Actinobacteria	Micrococcaceae	Micrococcus	NA	12	1	39	12	21	12	24	9	13	13	5	16	7	5	2
Bacteria	NA	Actinobacteria	Micrococcales	Actinobacteria	Micrococcaceae	Neomicrococcus	Neomicrococcus aestuarii	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Bacteria	NA	Actinobacteria	Micrococcales	Actinobacteria	Micrococcaceae	Pseudarthrobacter	Pseudarthrobacter chlorophenolicus	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Bacteria	NA	Actinobacteria	Micrococcales	Actinobacteria	Micrococcaceae	Pseudarthrobacter	Pseudarthrobacter phenanthrenivorans	0	0	0	1	0	1	0	0	0	0	0	3	0	0	0
Bacteria	NA	Actinobacteria	Micrococcales	Actinobacteria	Micrococcaceae	Pseudarthrobacter	Pseudarthrobacter sulfonivorans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Bacteria	NA	Actinobacteria	Micrococcales	Actinobacteria	Micrococcaceae	Pseudarthrobacter	NA	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
Bacteria	NA	Actinobacteria	Micrococcales	Actinobacteria	Micrococcaceae	Renibacterium	Renibacterium salmoninarum	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Bacteria	NA	Actinobacteria	Micrococcales	Actinobacteria	Micrococcaceae	Rothia	Rothia aeria	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Bacteria	NA	Actinobacteria	Micrococcales	Actinobacteria	Micrococcaceae	Rothia	Rothia dentocariosa	0	0	0	0	1	2	3	0	2	0	1	1	0	1	1
Bacteria	NA	Actinobacteria	Micrococcales	Actinobacteria	Micrococcaceae	Rothia	Rothia mucilaginosa	0	0	4	0	1	2	1	4	4	0	4	3	1	2	4
Bacteria	NA	Actinobacteria	Micrococcales	Actinobacteria	Micrococcaceae	Rothia	NA	0	0	1	0	1	3	1	0	2	0	1	1	0	0	0
Bacteria	NA	Actinobacteria	Micrococcales	Actinobacteria	Micrococcaceae	Zhihengliuella	Zhihengliuella sp. ISTPL4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Bacteria	NA	Actinobacteria	Micrococcales	Actinobacteria	Micrococcaceae	NA	NA	2	0	0	5	2	2	3	4	1	2	9	3	2	1	1
Bacteria	NA	Actinobacteria	Micrococcales	Actinobacteria	Promicromonosporaceae	Cellulosimicrobium	Cellulosimicrobium cellulans	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Bacteria	NA	Actinobacteria	Micrococcales	Actinobacteria	Promicromonosporaceae	Cellulosimicrobium	Cellulosimicrobium sp. TH-20	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
Bacteria	NA	Actinobacteria	Micrococcales	Actinobacteria	Promicromonosporaceae	Cellulosimicrobium	NA	0	0	0	0	0	1	0	0	0	1	0	2	0	0	0
Bacteria	NA	Actinobacteria	Micrococcales	Actinobacteria	Promicromonosporaceae	Xylanibacterium	Xylanibacterium sp. 2JSPR-7	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
Bacteria	NA	Actinobacteria	Micrococcales	Actinobacteria	Promicromonosporaceae	Xylanimonas	Xylanimonas cellulosilytica	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Bacteria	NA	Actinobacteria	Micrococcales	Actinobacteria	Promicromonosporaceae	NA	NA	0	1	0	0	0	0	1	0	2	0	0	0	0	0	0
Bacteria	NA	Actinobacteria	Micrococcales	Actinobacteria	Sanguibacteraceae	Sanguibacter	Sanguibacter keddieii	0	0	0	0	3	2	1	0	3	2	2	0	0	0	1
Bacteria	NA	Actinobacteria	Micrococcales	Actinobacteria	NA	NA	NA	3	10	10	2	6	17	8	1	25	8	11	13	4	11	7
Bacteria	NA	Actinobacteria	Micromonosporales	Actinobacteria	Micromonosporaceae	Actinoplanes	Actinoplanes derwentensis	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Bacteria	NA	Actinobacteria	Micromonosporales	Actinobacteria	Micromonosporaceae	Actinoplanes	Actinoplanes missouriensis	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
Bacteria	NA	Actinobacteria	Micromonosporales	Actinobacteria	Micromonosporaceae	Actinoplanes	Actinoplanes sp. OR16	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
Bacteria	NA	Actinobacteria	Micromonosporales	Actinobacteria	Micromonosporaceae	Actinoplanes	Actinoplanes teichomyceticus	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
Bacteria	NA	Actinobacteria	Micromonosporales	Actinobacteria	Micromonosporaceae	Actinoplanes	NA	0	1	0	0	0	1	0	0	0	0	0	2	0	0	0
Bacteria	NA	Actinobacteria	Micromonosporales	Actinobacteria	Micromonosporaceae	Micromonospora	Micromonospora coriariae	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
Bacteria	NA	Actinobacteria	Micromonosporales	Actinobacteria	Micromonosporaceae	Micromonospora	Micromonospora echinospora	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
Bacteria	NA	Actinobacteria	Micromonosporales	Actinobacteria	Micromonosporaceae	Micromonospora	Micromonospora inositola	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Bacteria	NA	Actinobacteria	Micromonosporales	Actinobacteria	Micromonosporaceae	Micromonospora	Micromonospora siamensis	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	NA	Actinobacteria	Micromonosporales	Actinobacteria	Micromonosporaceae	Micromonospora	Micromonospora sp. WMMA2032	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0
Bacteria	NA	Actinobacteria	Micromonosporales	Actinobacteria	Micromonosporaceae	Micromonospora	Micromonospora viridifaciens	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
Bacteria	NA	Actinobacteria	Micromonosporales	Actinobacteria	Micromonosporaceae	Micromonospora	NA	0	1	0	1	0	0	0	1	0	0	2	1	1	0	0
Bacteria	NA	Actinobacteria	Micromonosporales	Actinobacteria	Micromonosporaceae	Plantactinospora	Plantactinospora sp. BC1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Bacteria	NA	Actinobacteria	Micromonosporales	Actinobacteria	Micromonosporaceae	Plantactinospora	Plantactinospora sp. KBS50	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
Bacteria	NA	Actinobacteria	Micromonosporales	Actinobacteria	Micromonosporaceae	Salinispora	Salinispora arenicola	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Bacteria	NA	Actinobacteria	Micromonosporales	Actinobacteria	Micromonosporaceae	Verrucosispora	Verrucosispora maris	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Bacteria	NA	Actinobacteria	Micromonosporales	Actinobacteria	Micromonosporaceae	NA	NA	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
Bacteria	NA	Actinobacteria	Nakamurellales	Actinobacteria	Nakamurellaceae	Nakamurella	Nakamurella multipartita	0	4	0	1	0	4	1	0	0	0	1	3	0	0	2
Bacteria	NA	Actinobacteria	Propionibacteriales	Actinobacteria	Nocardioidaceae	Aeromicrobium	Aeromicrobium choanae	0	0	0	0	0	0	0	0	4	0	0	2	0	0	0
Bacteria	NA	Actinobacteria	Propionibacteriales	Actinobacteria	Nocardioidaceae	Aeromicrobium	Aeromicrobium erythreum	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0
Bacteria	NA	Actinobacteria	Propionibacteriales	Actinobacteria	Nocardioidaceae	Aeromicrobium	Aeromicrobium sp. 592	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1
Bacteria	NA	Actinobacteria	Propionibacteriales	Actinobacteria	Nocardioidaceae	Aeromicrobium	Aeromicrobium sp. A1-2	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
Bacteria	NA	Actinobacteria	Propionibacteriales	Actinobacteria	Nocardioidaceae	Aeromicrobium	NA	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0
Bacteria	NA	Actinobacteria	Propionibacteriales	Actinobacteria	Nocardioidaceae	Friedmanniella	Friedmanniella luteola	0	0	0	0	0	0	1	0	1	1	0	1	0	0	0
Bacteria	NA	Actinobacteria	Propionibacteriales	Actinobacteria	Nocardioidaceae	Friedmanniella	Friedmanniella sagamiharensis	0	0	1	0	2	4	0	1	1	0	2	2	0	0	0
Bacteria	NA	Actinobacteria	Propionibacteriales	Actinobacteria	Nocardioidaceae	Friedmanniella	NA	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Bacteria	NA	Actinobacteria	Propionibacteriales	Actinobacteria	Nocardioidaceae	Kribbella	Kribbella flavida	1	0	1	0	0	0	0	0	0	0	0	3	0	0	0
Bacteria	NA	Actinobacteria	Propionibacteriales	Actinobacteria	Nocardioidaceae	Marmoricola	Marmoricola scoriae	3	2	0	0	1	1	0	3	4	0	0	1	0	0	0
Bacteria	NA	Actinobacteria	Propionibacteriales	Actinobacteria	Nocardioidaceae	Micropruina	Micropruina glycogenica	2	0	6	2	0	14	1	4	9	4	1	4	0	2	6
Bacteria	NA	Actinobacteria	Propionibacteriales	Actinobacteria	Nocardioidaceae	Nocardioides	Nocardioides daphniae	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Bacteria	NA	Actinobacteria	Propionibacteriales	Actinobacteria	Nocardioidaceae	Nocardioides	Nocardioides dokdonensis	0	0	0	0	0	0	0	0	4	0	1	1	0	0	0
Bacteria	NA	Actinobacteria	Propionibacteriales	Actinobacteria	Nocardioidaceae	Nocardioides	Nocardioides humi	0	0	0	0	0	2	0	1	0	0	0	1	0	0	0
Bacteria	NA	Actinobacteria	Propionibacteriales	Actinobacteria	Nocardioidaceae	Nocardioides	Nocardioides sp. 603	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1
Bacteria	NA	Actinobacteria	Propionibacteriales	Actinobacteria	Nocardioidaceae	Nocardioides	Nocardioides sp. 78	0	0	0	0	0	1	0	0	0	0	0	2	2	0	0
Bacteria	NA	Actinobacteria	Propionibacteriales	Actinobacteria	Nocardioidaceae	Nocardioides	Nocardioides sp. dk3136	0	0	0	0	0	0	0	2	1	0	2	0	0	0	0
Bacteria	NA	Actinobacteria	Propionibacteriales	Actinobacteria	Nocardioidaceae	Nocardioides	Nocardioides sp. JS614	0	0	2	0	0	1	0	0	0	1	1	0	1	3	1
Bacteria	NA	Actinobacteria	Propionibacteriales	Actinobacteria	Nocardioidaceae	Nocardioides	Nocardioides sp. KUDC 5002	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0
Bacteria	NA	Actinobacteria	Propionibacteriales	Actinobacteria	Nocardioidaceae	Nocardioides	Nocardioides sp. MMS17-SY117	2	0	0	0	0	0	1	0	3	1	1	3	0	0	0
Bacteria	NA	Actinobacteria	Propionibacteriales	Actinobacteria	Nocardioidaceae	Nocardioides	Nocardioides sp. MMS17-SY207-3	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0
Bacteria	NA	Actinobacteria	Propionibacteriales	Actinobacteria	Nocardioidaceae	Nocardioides	Nocardioides sp. S-1144	0	1	2	1	0	1	4	0	5	0	2	1	1	0	0
Bacteria	NA	Actinobacteria	Propionibacteriales	Actinobacteria	Nocardioidaceae	Nocardioides	Nocardioides sp. SB3-45	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0
Bacteria	NA	Actinobacteria	Propionibacteriales	Actinobacteria	Nocardioidaceae	Nocardioides	NA	1	0	1	1	0	0	2	0	8	5	4	1	1	2	2
Bacteria	NA	Actinobacteria	Propionibacteriales	Actinobacteria	Nocardioidaceae	Pimelobacter	Pimelobacter simplex	0	0	0	0	2	0	1	1	0	0	0	1	0	0	0
Bacteria	NA	Actinobacteria	Propionibacteriales	Actinobacteria	Nocardioidaceae	NA	NA	2	0	0	0	1	2	3	6	7	1	9	3	0	1	2
Bacteria	NA	Actinobacteria	Propionibacteriales	Actinobacteria	Propionibacteriaceae	Acidipropionibacterium	Acidipropionibacterium jensenii	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
Bacteria	NA	Actinobacteria	Propionibacteriales	Actinobacteria	Propionibacteriaceae	Acidipropionibacterium	NA	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	NA	Actinobacteria	Propionibacteriales	Actinobacteria	Propionibacteriaceae	Auraticoccus	Auraticoccus monumenti	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Bacteria	NA	Actinobacteria	Propionibacteriales	Actinobacteria	Propionibacteriaceae	Cutibacterium	Cutibacterium acnes	42	20	142	72	121	12	108	67	73	60	57	56	11	12	2
Bacteria	NA	Actinobacteria	Propionibacteriales	Actinobacteria	Propionibacteriaceae	Cutibacterium	Cutibacterium avidum	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
Bacteria	NA	Actinobacteria	Propionibacteriales	Actinobacteria	Propionibacteriaceae	Cutibacterium	Cutibacterium granulosum	0	0	2	2	0	0	0	1	0	2	2	2	5	0	0
Bacteria	NA	Actinobacteria	Propionibacteriales	Actinobacteria	Propionibacteriaceae	Cutibacterium	NA	1	0	6	4	5	2	4	3	2	2	1	1	1	1	0
Bacteria	NA	Actinobacteria	Propionibacteriales	Actinobacteria	Propionibacteriaceae	Microlunatus	Microlunatus phosphovorus	0	0	6	0	0	7	0	0	8	1	2	7	0	0	3
Bacteria	NA	Actinobacteria	Propionibacteriales	Actinobacteria	Propionibacteriaceae	Microlunatus	Microlunatus sp. KUDC0627	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
Bacteria	NA	Actinobacteria	Propionibacteriales	Actinobacteria	Propionibacteriaceae	Propionibacterium	Propionibacterium acidifaciens	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Bacteria	NA	Actinobacteria	Propionibacteriales	Actinobacteria	Propionibacteriaceae	Propionibacterium	Propionibacterium freudenreichii	0	1	2	0	0	5	0	1	6	1	1	6	0	0	1
Bacteria	NA	Actinobacteria	Propionibacteriales	Actinobacteria	Propionibacteriaceae	Propionibacterium	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Bacteria	NA	Actinobacteria	Propionibacteriales	Actinobacteria	Propionibacteriaceae	Propionimicrobium	Propionimicrobium sp. Marseille-P3275	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
Bacteria	NA	Actinobacteria	Propionibacteriales	Actinobacteria	Propionibacteriaceae	Pseudopropionibacterium	Pseudopropionibacterium propionicum	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0
Bacteria	NA	Actinobacteria	Propionibacteriales	Actinobacteria	Propionibacteriaceae	Tessaracoccus	Tessaracoccus aquimaris	0	0	2	1	2	35	1	1	11	0	2	10	0	1	3
Bacteria	NA	Actinobacteria	Propionibacteriales	Actinobacteria	Propionibacteriaceae	Tessaracoccus	Tessaracoccus flavescens	1	3	10	4	6	28	2	1	25	6	8	24	3	1	3
Bacteria	NA	Actinobacteria	Propionibacteriales	Actinobacteria	Propionibacteriaceae	Tessaracoccus	Tessaracoccus flavus	0	0	3	1	1	8	0	1	3	0	2	4	0	0	1
Bacteria	NA	Actinobacteria	Propionibacteriales	Actinobacteria	Propionibacteriaceae	Tessaracoccus	Tessaracoccus sp. T2.5-30	0	3	8	1	0	11	0	1	9	1	3	15	0	2	0
Bacteria	NA	Actinobacteria	Propionibacteriales	Actinobacteria	Propionibacteriaceae	Tessaracoccus	Tessaracoccus timonensis	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0
Bacteria	NA	Actinobacteria	Propionibacteriales	Actinobacteria	Propionibacteriaceae	Tessaracoccus	NA	0	0	4	2	0	13	0	1	6	0	0	11	0	0	4
Bacteria	NA	Actinobacteria	Propionibacteriales	Actinobacteria	Propionibacteriaceae	NA	NA	8	4	26	27	42	5	29	24	18	10	21	19	0	6	1
Bacteria	NA	Actinobacteria	Propionibacteriales	Actinobacteria	NA	NA	NA	0	0	0	0	0	1	0	0	4	0	0	1	0	0	0
Bacteria	NA	Actinobacteria	Pseudonocardiales	Actinobacteria	Pseudonocardiaceae	Actinosynnema	Actinosynnema pretiosum	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Bacteria	NA	Actinobacteria	Pseudonocardiales	Actinobacteria	Pseudonocardiaceae	Actinosynnema	NA	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
Bacteria	NA	Actinobacteria	Pseudonocardiales	Actinobacteria	Pseudonocardiaceae	Allokutzneria	Allokutzneria albata	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
Bacteria	NA	Actinobacteria	Pseudonocardiales	Actinobacteria	Pseudonocardiaceae	Amycolatopsis	Amycolatopsis albispora	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Bacteria	NA	Actinobacteria	Pseudonocardiales	Actinobacteria	Pseudonocardiaceae	Amycolatopsis	Amycolatopsis keratiniphila	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Bacteria	NA	Actinobacteria	Pseudonocardiales	Actinobacteria	Pseudonocardiaceae	Amycolatopsis	Amycolatopsis mediterranei	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1
Bacteria	NA	Actinobacteria	Pseudonocardiales	Actinobacteria	Pseudonocardiaceae	Amycolatopsis	Amycolatopsis sp. BJA-103	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
Bacteria	NA	Actinobacteria	Pseudonocardiales	Actinobacteria	Pseudonocardiaceae	Amycolatopsis	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Bacteria	NA	Actinobacteria	Pseudonocardiales	Actinobacteria	Pseudonocardiaceae	Kibdelosporangium	Kibdelosporangium phytohabitans	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Bacteria	NA	Actinobacteria	Pseudonocardiales	Actinobacteria	Pseudonocardiaceae	Pseudonocardia	Pseudonocardia autotrophica	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Bacteria	NA	Actinobacteria	Pseudonocardiales	Actinobacteria	Pseudonocardiaceae	Pseudonocardia	Pseudonocardia hydrocarbonoxydans	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Bacteria	NA	Actinobacteria	Pseudonocardiales	Actinobacteria	Pseudonocardiaceae	Pseudonocardia	Pseudonocardia sp. HH130629-09	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
Bacteria	NA	Actinobacteria	Pseudonocardiales	Actinobacteria	Pseudonocardiaceae	Pseudonocardia	NA	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
Bacteria	NA	Actinobacteria	Pseudonocardiales	Actinobacteria	Pseudonocardiaceae	Saccharopolyspora	Saccharopolyspora erythraea	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Bacteria	NA	Actinobacteria	Pseudonocardiales	Actinobacteria	Pseudonocardiaceae	Saccharothrix	Saccharothrix espanaensis	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
Bacteria	NA	Actinobacteria	Pseudonocardiales	Actinobacteria	Pseudonocardiaceae	NA	NA	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Bacteria	NA	Actinobacteria	Rubrobacterales	Rubrobacteria	Baekduiaceae	Baekduia	Baekduia soli	0	2	1	0	0	0	0	0	0	2	0	0	0	0	0
Bacteria	NA	Actinobacteria	Rubrobacterales	Rubrobacteria	Rubrobacteraceae	Rubrobacter	Rubrobacter xylanophilus	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Bacteria	NA	Actinobacteria	Solirubrobacterales	Thermoleophilia	Conexibacteraceae	Conexibacter	Conexibacter woesei	0	2	0	1	1	0	0	0	0	0	0	0	1	0	0
Bacteria	NA	Actinobacteria	Solirubrobacterales	Thermoleophilia	Conexibacteraceae	Conexibacter	uncultured Conexibacter sp.	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Bacteria	NA	Actinobacteria	Streptomycetales	Actinobacteria	Streptomycetaceae	Streptacidiphilus	Streptacidiphilus sp. DSM 106435	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Bacteria	NA	Actinobacteria	Streptomycetales	Actinobacteria	Streptomycetaceae	Streptomyces	Streptomyces albogriseolus	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
Bacteria	NA	Actinobacteria	Streptomycetales	Actinobacteria	Streptomycetaceae	Streptomyces	Streptomyces albus	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Bacteria	NA	Actinobacteria	Streptomycetales	Actinobacteria	Streptomycetaceae	Streptomyces	Streptomyces ambofaciens	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
Bacteria	NA	Actinobacteria	Streptomycetales	Actinobacteria	Streptomycetaceae	Streptomyces	Streptomyces avermitilis	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Bacteria	NA	Actinobacteria	Streptomycetales	Actinobacteria	Streptomycetaceae	Streptomyces	Streptomyces exfoliatus	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Bacteria	NA	Actinobacteria	Streptomycetales	Actinobacteria	Streptomycetaceae	Streptomyces	Streptomyces formicae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Bacteria	NA	Actinobacteria	Streptomycetales	Actinobacteria	Streptomycetaceae	Streptomyces	Streptomyces griseiniger	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
Bacteria	NA	Actinobacteria	Streptomycetales	Actinobacteria	Streptomycetaceae	Streptomyces	Streptomyces griseoplanus	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0
Bacteria	NA	Actinobacteria	Streptomycetales	Actinobacteria	Streptomycetaceae	Streptomyces	Streptomyces griseus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Bacteria	NA	Actinobacteria	Streptomycetales	Actinobacteria	Streptomycetaceae	Streptomyces	Streptomyces laurentii	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Bacteria	NA	Actinobacteria	Streptomycetales	Actinobacteria	Streptomycetaceae	Streptomyces	Streptomyces lunaelactis	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
Bacteria	NA	Actinobacteria	Streptomycetales	Actinobacteria	Streptomycetaceae	Streptomyces	Streptomyces luteoverticillatus	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Bacteria	NA	Actinobacteria	Streptomycetales	Actinobacteria	Streptomycetaceae	Streptomyces	Streptomyces nigra	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	NA	Actinobacteria	Streptomycetales	Actinobacteria	Streptomycetaceae	Streptomyces	Streptomyces olivaceus	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
